帖子id,post_category,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len
69e481e8000000002003ad94,强势,"

",,,1,69e4a09d000000001401c01c,,66715f350000000007004ec4,这tmd堪比方程式啊,2026.04.19,重庆,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e4a09d0000000014018c37,,5573da3d0511946d88b0f38e,感觉没人减少人工，这跑一个下来要三个人伺候[偷笑R],2026.04.19,北京,0.0,0.0,26
69e481e8000000002003ad94,强势,"

",,,1,69e4a09c000000001401bc22,,5e7578c4000000000100b192,背包是不是加冰块？散热用的？[捂脸R][捂脸R],2026.04.19,浙江,0.0,0.0,24
69e481e8000000002003ad94,强势,"

",,,1,69e4a0970000000014019817,,62bc5505000000001b027193,机器人也得“补给”啊[笑哭R],2026.04.19,河北,0.0,0.0,15
69e481e8000000002003ad94,强势,"

",,,1,69e4a096000000001401dc35,,61290e500000000001002841,明天机器人会📈？,2026.04.19,广东,0.0,0.0,8
69e481e8000000002003ad94,强势,"

",,,1,69e4a093000000001401e831,,5a9c909e4eacab63efad72d7,背冰🧊降温？,2026.04.19,浙江,0.0,0.0,6
69e481e8000000002003ad94,强势,"

",,,1,69e4a0930000000014019400,,61c71cbb000000002102baf3,啥地都不缺这玩意儿，就是人力不足的地方看不到,2026.04.19,山东,0.0,0.0,22
69e481e8000000002003ad94,强势,"

",,,1,69e4a08e000000001401cc05,,628061710000000021023718,还有人叫加油[失望R],2026.04.19,上海,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e4a08c000000001401e81b,,6068adb4000000000101ed8d,emmm都是机器了不能直接整个配件，关节锁了直接开起来么,2026.04.19,浙江,0.0,0.0,28
69e481e8000000002003ad94,强势,"

",,,1,69e4a089000000001401dc22,,5b7561506b58b7354bba779c,啊？半马冠军荣耀的那个半小时就跑完了，它是不是都不用散热[笑哭R],2026.04.19,广西,0.0,0.0,33
69e481e8000000002003ad94,强势,"

",,,1,69e4a082000000001401d41f,,629caa00000000001902ab0c,把人累够呛,2026.04.19,山西,0.0,0.0,5
69e481e8000000002003ad94,强势,"

",,,1,69e4a081000000001401cc09,,5b8ba773c93b0900011728de,这体格子得配双50码的脚,2026.04.19,山东,7.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e4a081000000001401c83e,,620e1af00000000010007739,散热那么差吗[捂脸R],2026.04.19,湖南,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e4a081000000001401a417,,5e142f9e0000000001005f99,莫名联想到f1方程式赛车[暗中观察R],2026.04.19,广东,0.0,0.0,19
69e481e8000000002003ad94,强势,"

",,,1,69e4a080000000001401d80a,,61ee6403000000001000e281,你看，是一伙年轻人,2026.04.19,河北,0.0,0.0,9
69e481e8000000002003ad94,强势,"

",,,1,69e4a07d000000001401bc15,,673497fb000000001d02dbc6,机械部件这样快速降温对金属的伤害很大的[失望R],2026.04.19,浙江,0.0,0.0,24
69e481e8000000002003ad94,强势,"

",,,1,69e4a07b000000001401b01e,,54815fe5d6e4a9258017cab6,搞笑，一个机器人跑步，三个人跟着[笑哭R],2026.04.19,上海,0.0,0.0,21
69e481e8000000002003ad94,强势,"

",,,1,69e4a072000000001401dc29,,565d40b803eb84580835eddd,天呐，停下后倒退的几步太真实了。,2026.04.19,江苏,0.0,0.0,16
69e481e8000000002003ad94,强势,"

",,,1,69e4a070000000001401a026,,66438490000000000700580f,脚不能做大点宽点吗，有点头重脚轻站不稳[笑哭R],2026.04.19,广东,0.0,0.0,24
69e481e8000000002003ad94,强势,"

",,,1,69e4a069000000001401b825,,64151b160000000011021e2d,世界上所有跨时代的发明或者新科技面世前，总会有一群人嘲笑。历史上的所有发明都经历过,2026.04.19,中国香港,4.0,0.0,41
69e481e8000000002003ad94,强势,"

",,,1,69e4a068000000001401e001,,5b5466bf4eacab55bb64c448,降温[捂脸R],2026.04.19,天津,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e4a0660000000014019c0d,,67906fce00000000060103ea,握草[大笑R],2026.04.19,江苏,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e4a05d000000001401c42c,,61afbb3900000000100055ce,好专业,2026.04.19,广东,0.0,0.0,3
69e481e8000000002003ad94,强势,"

",,,1,69e4a05c000000001401c02f,,570d9eb51c07df28577ed213,都跑起来了，不加风冷吗,2026.04.19,北京,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e4a05b000000001401c812,,5b323d91db2e60782f1f884c,这玩意背着枪日夜无休在山地里机动…[失望R],2026.04.19,北京,2.0,0.0,22
69e481e8000000002003ad94,强势,"

",,,1,69e4a056000000001401e429,,627e18c30000000021028a73,这个速度很猛啊，最后为啥没看见,2026.04.19,四川,0.0,0.0,15
69e481e8000000002003ad94,强势,"

",,,1,69e4a053000000001401c838,,5dce7d8700000000010056e5,几年了，除了跑步跳舞还是跑步跳舞,2026.04.19,广东,0.0,0.0,16
69e481e8000000002003ad94,强势,"

",,,1,69e4a052000000001401b814,,5fab5db100000000010008b1,紧哒对胯里喷做么子？,2026.04.19,湖南,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e4a0500000000014019011,,66e0179a000000001d022110,原来机器人也要吃饭喝水的，还是人来侍候,2026.04.19,广东,0.0,0.0,19
69e481e8000000002003ad94,强势,"

",,,1,69e4a04e000000001401c00f,,67875a18000000000801b768,一个好汉三个帮[捂脸R],2026.04.19,辽宁,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e4a04b0000000014019425,,5aac60894eacab3abbe84595,跑个步要那么多人伺候,2026.04.19,上海,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e4a04a000000001401a000,,5ea069f5000000000100399e,一个机器跑后面还得跟着维修人员换电池加散热那实际有什么用处,2026.04.19,北京,0.0,0.0,29
69e481e8000000002003ad94,强势,"

",,,1,69e4a049000000001401e024,,5fa645450000000001006844,未来地球和上外太空战略需要，代替人类进行的作业,2026.04.19,广东,0.0,0.0,23
69e481e8000000002003ad94,强势,"

",,,1,69e4a044000000001401b011,,681b492b000000000e01d275,暴力降温，猛啊。挂个水冷散热行不行。,2026.04.19,广东,0.0,0.0,18
69e481e8000000002003ad94,强势,"

",,,1,69e4a041000000001401d811,,5d1ea55d000000001102cb8a,一开始都给累的站不稳了！,2026.04.19,山东,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e4a0400000000014019400,,54e6c628e779893ba2d39ebc,机器人跑马拉松我没觉得什么，给机器人加油我笑了[偷笑R],2026.04.19,上海,6.0,5.0,28
69e481e8000000002003ad94,强势,"

",,,1,69e4a03b000000001401c807,,678c63be000000000a03f8e8,一个机器人要三四个人维护它,2026.04.19,新加坡,0.0,0.0,13
69e481e8000000002003ad94,强势,"

",,,1,69e4a039000000001401e80a,,5afa60e56b58b765dbb5ff6f,什么时候街头的机器人不用人遥控跟着才是进步,2026.04.19,天津,0.0,0.0,21
69e481e8000000002003ad94,强势,"

",,,1,69e4a036000000001401cc2c,,5b852084cfae5500018589d4,迭代几代后就淘汰快递小哥了,2026.04.19,山东,0.0,0.0,13
69e481e8000000002003ad94,强势,"

",,,1,69e4a035000000001401c020,,5b5a011d4eacab74bfcb7bed,本末倒置 改人服务机器了,2026.04.19,北京,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e4a033000000001401d833,,60b8d2b90000000001009a98,机器人为什么要像人,2026.04.19,广东,0.0,0.0,9
69e481e8000000002003ad94,强势,"

",,,1,69e4a02f000000001401bc2a,,5d7e0ec4000000000100499f,boxbox,2026.04.19,福建,0.0,0.0,6
69e481e8000000002003ad94,强势,"

",,,1,69e4a028000000001401a404,,5d122e9400000000160145d2,屁股冒烟了,2026.04.19,广东,0.0,0.0,5
69e481e8000000002003ad94,强势,"

",,,1,69e4a01f000000001401e424,,63356502000000001901d918,还得加冰[大笑R],2026.04.19,湖北,0.0,0.0,9
69e481e8000000002003ad94,强势,"

",,,1,69e4a01c000000001401880f,,6625064d0000000003031476,这还叫机器人吗？[捂脸R],2026.04.19,天津,0.0,0.0,13
69e481e8000000002003ad94,强势,"

",,,1,69e4a01a000000001401ac05,,6747fc8c000000001c01be38,挺好的[赞R],2026.04.19,福建,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e4a019000000001401c40a,,5ece1d50000000000100676f,搞这些机器人就是跑步，不想着怎么在医学领域帮助人。,2026.04.19,广东,0.0,2.0,25
69e481e8000000002003ad94,强势,"

",,,1,69e4a018000000001401cc17,,683afc34000000001b0190d7,加冰冷却，喷wd40润滑，换电池，是这三个吗？,2026.04.19,湖北,0.0,0.0,23
69e481e8000000002003ad94,强势,"

",,,1,69e4a0180000000014018812,,5c5a6839000000001b0329ae,工程师累死[偷笑R],2026.04.19,江苏,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e4a012000000001401c82e,,59925d395e87e761c828158e,拿遥控器那哥们能跑个半马吗,2026.04.19,北京,0.0,0.0,13
69e481e8000000002003ad94,强势,"

",,,1,69e4a00f000000001401cc32,,5d21df8b0000000011036a54,感觉像低血糖了[笑哭R],2026.04.19,广西,20.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e4a00e0000000014019c23,,6816226c000000000d00a9c6,这玩意儿存在最大的作用，一台机器人提供了三个岗位，减少了就业压力。,2026.04.19,河南,15.0,3.0,33
69e481e8000000002003ad94,强势,"

",,,1,69e4a00d000000001401bc2e,,651207c1000000002402dc95,毫无意义 比拼电池续航,2026.04.19,英国,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e4a00d0000000014018c07,,61b322ca000000001000dabb,低血糖了这是,2026.04.19,河北,1.0,0.0,6
69e481e8000000002003ad94,强势,"

",,,1,69e4a009000000001401c428,,5ff44a4f0000000001002a67,看着有点激动啊,2026.04.19,山东,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e4a0070000000014019c12,,579f22e26a6a6924c6a5b13e,不是工作人员跑马拉松吗 追在后面累死了,2026.04.19,上海,0.0,1.0,19
69e481e8000000002003ad94,强势,"

",,,1,69e4a006000000001401d82d,,678c7a07000000000e01d1d6,人形机器人攻克了，很多恐怖的机器人都能造出来，毕竟机器人人形是比较差的外形，但是迎合人类喜好[微笑R],2026.04.19,江西,1.0,0.0,51
69e481e8000000002003ad94,强势,"

",,,1,69e49fff000000001401c435,,664734bb000000001b015272,怎么老往裤裆喷,2026.04.19,河北,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e49ffe000000001401e01e,,5c3ec12b0000000006005680,机器人跑马拉松的意义在哪里？锻炼身体？[偷笑R],2026.04.19,上海,0.0,0.0,24
69e481e8000000002003ad94,强势,"

",,,1,69e49ffe000000001401dc1c,,5e0aac9f000000000100361a,我的豆角呢,2026.04.19,江苏,0.0,0.0,5
69e481e8000000002003ad94,强势,"

",,,1,69e49ffc000000001401a422,,55e45cadb7ba2248c2641ada,跟人一样 有吃有喝有喷雾[笑哭R],2026.04.19,澳大利亚,0.0,0.0,17
69e481e8000000002003ad94,强势,"

",,,1,69e49ffa0000000014019c1f,,5b3eee744eacab7fd7d77808,遥控那哥们也要马拉松跑完么[笑哭R],2026.04.19,广东,0.0,0.0,18
69e481e8000000002003ad94,强势,"

",,,1,69e49ff8000000001401dc04,,67ae83dd000000000e01fe50,多点比赛，打仗的时候直接干[派对R]一个团,2026.04.19,上海,0.0,0.0,21
69e481e8000000002003ad94,强势,"

",,,1,69e49ff30000000014018c28,,5c277880000000000502d4de,一个机器人要3个人服务,2026.04.19,湖北,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e49ff2000000001401c849,,62596f730000000010007f9f,感觉很快一线的苦活要被替代很多，摆摊去[汗颜R],2026.04.19,福建,0.0,0.0,24
69e481e8000000002003ad94,强势,"

",,,1,69e49fef000000001401e819,,603dd578000000000101e552,工作维护人员好辛苦，不能配个平衡车么？,2026.04.19,河北,0.0,0.0,19
69e481e8000000002003ad94,强势,"

",,,1,69e49fee000000001401cc2a,,629dab50000000001b02986a,还是非常牛逼的，机器人发展速度非常快,2026.04.19,湖南,0.0,0.0,18
69e481e8000000002003ad94,强势,"

",,,1,69e49fec000000001401a411,,5c2876c7000000000700372c,开心就好[笑哭R],2026.04.19,英国,0.0,0.0,9
69e481e8000000002003ad94,强势,"

",,,1,69e49feb000000001401e426,,63160cc9000000000f00519a,过两年机器人上擂台，真就是电影铁甲钢拳了,2026.04.19,福建,0.0,0.0,20
69e481e8000000002003ad94,强势,"

",,,1,69e49fe7000000001401d825,,6106360a000000000100859c,每公里2瓶WD-40,2026.04.19,广东,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49fe4000000001401bc22,,5e59d185000000000100a91e,有点战士的感觉！挺酷的,2026.04.19,广东,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e49fe3000000001401a814,,673ae90b000000001c0196dc,太慢了[笑哭R]F1都完成半圈了,2026.04.19,山东,0.0,0.0,16
69e481e8000000002003ad94,强势,"

",,,1,69e49fe3000000001401a40f,,6035b3850000000001008e9f,一个ai换三个工作岗位[捂脸R],2026.04.19,江苏,0.0,0.0,16
69e481e8000000002003ad94,强势,"

",,,1,69e49fda000000001401c81e,,678a9b2a000000000e0106ee,刚停下来有点站不稳，是虚脱了。[捂脸R],2026.04.19,江西,0.0,0.0,20
69e481e8000000002003ad94,强势,"

",,,1,69e49fd6000000001401c81e,,60e05e7e000000000101dc8a,高燃哈哈哈哈哈,2026.04.19,河北,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e49fd6000000001401b020,,6507225b00000000120074c0,为啥不给穿个胶鞋，有弹力,2026.04.19,云南,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e49fd20000000014019403,,556c4e71a75c953da1df8b28,补给就是加冰块 和喷降温喷雾吗,2026.04.19,浙江,0.0,0.0,15
69e481e8000000002003ad94,强势,"

",,,1,69e49fd00000000014018c1a,,52f38137b4c4d66b2eaeb2b6,换电，散热,2026.04.19,湖北,0.0,0.0,5
69e481e8000000002003ad94,强势,"

",,,1,69e49fcf000000001401a416,,5926c3a950c4b4204578c69b,拿个保温杯，我以为要给他喝牛奶。,2026.04.19,上海,1.0,0.0,16
69e481e8000000002003ad94,强势,"

",,,1,69e49fcb0000000014018c19,,5f559689000000000101f115,太慢了，请参考赛车换轮胎,2026.04.19,重庆,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e49fca000000001401bc18,,6256b61f0000000021028579,背包里是冰块吗,2026.04.19,北京,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e49fc5000000001401b803,,602be99b000000000100109b,没有道理人工喷冷却，汽车高速上跑十几个小时也没见给降温的[笑哭R],2026.04.19,山东,0.0,0.0,33
69e481e8000000002003ad94,强势,"

",,,1,69e49fbe000000001401a41a,,5a1b9046db2e60633f82f6d2,一个机器跑三个人跟跑,2026.04.19,陕西,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49fba000000001401cc36,,699f02ce000000001d01c37e,黑公主和她的三个骑士[大笑R],2026.04.19,浙江,0.0,0.0,15
69e481e8000000002003ad94,强势,"

",,,1,69e49fba000000001401a423,,660ea9e7000000000b00cbd7,这是降温吧，不是补燃料吧,2026.04.19,北京,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e49fb8000000001401b017,,64e2cdf5000000000100fa14,阿Q精神,2026.04.19,内蒙古,0.0,0.0,4
69e481e8000000002003ad94,强势,"

",,,1,69e49fb60000000014019c28,,69343a5d000000003700497a,我一直以为这是假的，是电脑特效,2026.04.19,吉林,0.0,0.0,15
69e481e8000000002003ad94,强势,"

",,,1,69e49fb0000000001401a40c,,67c1cb3a000000000e01fda5,为什么停下来踉跄好几下，这么不稳？,2026.04.19,福建,0.0,0.0,17
69e481e8000000002003ad94,强势,"

",,,1,69e49fad000000001401c012,,600c2c27000000000101f1bb,不就是把四个轮子换成了两条腿吗？,2026.04.19,四川,0.0,0.0,16
69e481e8000000002003ad94,强势,"

",,,1,69e49fa8000000001401d420,,5b3e3df411be1022f2771227,冻大胯干嘛,2026.04.19,日本,0.0,0.0,5
69e481e8000000002003ad94,强势,"

",,,1,69e49fa70000000014018813,,6056cdd7000000000100acd7,喷的是润滑油。,2026.04.19,上海,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e49fa40000000014019c0a,,59079c9582ec395f6986e050,美军：那群中国人太可怕了，他们现在都不用自己上战场。,2026.04.19,广东,0.0,0.0,26
69e481e8000000002003ad94,强势,"

",,,1,69e49fa0000000001401ac0d,,6102d500000000002002bedd,就搞吧，将来大量取代人工，普通人谁敢保证不会影响到自己，或者下一代。最终都是上层和资本受益,2026.04.19,北京,0.0,0.0,45
69e481e8000000002003ad94,强势,"

",,,1,69e49f9f000000001401dc20,,6041ba5b000000000100b69b,机器人：我也要喝水 吃电，关节炎喷雾,2026.04.19,中国香港,0.0,0.0,18
69e481e8000000002003ad94,强势,"

",,,1,69e49f9d000000001401c425,,5cb7f74e0000000017028dff,除了人的外形毫无意义,2026.04.19,广东,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49f9b0000000014019426,,6056cdd7000000000100acd7,冰块是降温的。,2026.04.19,上海,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e49f9a000000001401e827,,5e4108c80000000001009d67,笑死了还要加冰喷漆吗？,2026.04.19,江苏,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e49f94000000001401c834,,5cffab750000000017005aa4,它怎么知道哪里补给的,2026.04.19,上海,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49f8d0000000014019406,,5e225856000000000100153e,后面的是冰块吗,2026.04.19,江苏,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e49f8c000000001401e008,,632c75170000000023024c52,让它跑的意义是啥,2026.04.19,陕西,0.0,0.0,8
69e481e8000000002003ad94,强势,"

",,,1,69e49f88000000001401e41b,,60785d7b0000000001005f39,背冰块散热 算不算作弊？,2026.04.19,北京,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e49f85000000001401d436,,5fc4fb7f0000000001006f29,遥控的？,2026.04.19,广东,0.0,0.0,4
69e481e8000000002003ad94,强势,"

",,,1,69e49f7f000000001401e803,,5de9fb650000000001002163,这不就是个遥控器玩具？,2026.04.19,四川,0.0,3.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e49f78000000001401a018,,5b1a0ef24eacab275c49ca90,好快啊,2026.04.19,浙江,0.0,0.0,3
69e481e8000000002003ad94,强势,"

",,,1,69e49f74000000001401d817,,61b379e40000000010005e9e,要一个人跟着一路遥控啊,2026.04.19,浙江,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e49f73000000001401c401,,6173ac5a000000000201f2bd,不是，一定要跑么？都机器人了能不能装个轮子呀,2026.04.19,上海,0.0,0.0,22
69e481e8000000002003ad94,强势,"

",,,1,69e49f6c000000001401a420,,57f70d557fc5b8191a06f87c,一个机器人要三个人来维护,2026.04.19,上海,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e49f6b000000001401dc02,,5c283611000000000600b090,干冰，冷却液[笑哭R],2026.04.19,浙江,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e49f63000000001401dc17,,66758a120000000007007595,拒绝遥控器,2026.04.19,广东,0.0,0.0,5
69e481e8000000002003ad94,强势,"

",,,1,69e49f620000000014018c27,,588eead86a6a6975cb12a2b5,机器人维修保养专业[偷笑R],2026.04.19,北京,0.0,0.0,14
69e481e8000000002003ad94,强势,"

",,,1,69e49f5e000000001401c80e,,5d1340ee000000001202fbfe,这样直接降温？,2026.04.19,广西,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e49f5e000000001401a421,,66ec28ec000000001d033180,这补给，是不是也应该机器人去补？,2026.04.19,江苏,0.0,0.0,16
69e481e8000000002003ad94,强势,"

",,,1,69e49f5a000000001401c42d,,56e8c8161c07df4d4ff702f3,这些技术人员也跟着跑？,2026.04.19,北京,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e49f55000000001401e02e,,609bf9b20000000001002625,背着我跑,2026.04.19,江西,0.0,0.0,4
69e481e8000000002003ad94,强势,"

",,,1,69e49f50000000001401b810,,5efdbb38000000000101cac6,燃在哪,2026.04.19,上海,0.0,0.0,3
69e481e8000000002003ad94,强势,"

",,,1,69e49f4f000000001401a818,,5e552eeb0000000001008334,确实累的操作员[偷笑R],2026.04.19,白俄罗斯,0.0,0.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e49f4c000000001401c82e,,6662a18200000000070070d7,也就是说程序员也跟着跑完全程[捂脸R],2026.04.19,广东,6.0,6.0,19
69e481e8000000002003ad94,强势,"

",,,1,69e49f4c000000001401bc28,,63687973000000001f017237,半路要补冰[点赞R],2026.04.19,天津,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49f4a000000001401bc1f,,630ebf2c000000001200e23c,所以他这个是遥控的还是全自动的呀？如果是全自动的岂不是后面那个人也得跟着跑？,2026.04.19,广东,0.0,0.0,38
69e481e8000000002003ad94,强势,"

",,,1,69e49f46000000001401981c,,58b2f00982ec391267a0607c,第一次觉得作为机器人也挺累的，不知道为什么挺可怜的,2026.04.19,辽宁,0.0,2.0,25
69e481e8000000002003ad94,强势,"

",,,1,69e49f45000000002b0005ca,,6201b4d9000000001000a461,box box,2026.04.19,加拿大,0.0,0.0,7
69e481e8000000002003ad94,强势,"

",,,1,69e49f45000000001401a015,,55aa6cc7b7ba22098b275416,换电和换人有什么区别,2026.04.19,浙江,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49f43000000001401ac32,,5fb489860000000001007b0b,机器人跑久了停下来腿也发飘啊[doge],2026.04.19,广东,0.0,0.0,20
69e481e8000000002003ad94,强势,"

",,,1,69e49f420000000014019c01,,67dd59cf000000000e01056c,后面倒的是啥？水吗？,2026.04.19,江苏,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49f41000000001401ac2a,,5b5e88834eacab23fdae750a,要来干嘛用的？跑马拉松而已？,2026.04.19,广东,0.0,0.0,14
69e481e8000000002003ad94,强势,"

",,,1,69e49f40000000001401cc14,,66d93faa000000001d021baf,这是加的啥,2026.04.19,广东,0.0,0.0,5
69e481e8000000002003ad94,强势,"

",,,1,69e49f3d000000001401e00b,,5fdffb69000000000101ea30,这么麻烦，不买了,2026.04.19,广东,0.0,0.0,8
69e481e8000000002003ad94,强势,"

",,,1,69e49f3d000000001401c00e,,6008d4e500000000010062cf,后背白色加的什么？,2026.04.19,北京,0.0,0.0,9
69e481e8000000002003ad94,强势,"

",,,1,69e49f3b000000001401dc31,,63010a05000000001200fb18,有意思，像F1进站。,2026.04.19,北京,1.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49f39000000001401e834,,6389be5d000000001f019456,[偷笑R]高强度运动，冰敷+云南白药,2026.04.19,广东,0.0,0.0,18
69e481e8000000002003ad94,强势,"

",,,1,69e49f39000000001401d82d,,5e26531e00000000010026ca,笑话,2026.04.19,上海,0.0,0.0,2
69e481e8000000002003ad94,强势,"

",,,1,69e49f37000000001401d431,,643e4de4000000000e01d793,美国研发的:人类之光，科技前沿。国产的:鸡肋研发，没法用，轮式机器人更好，无意义（均取自本评论区）[doge],2026.04.19,北京,2.0,0.0,55
69e481e8000000002003ad94,强势,"

",,,1,69e49f30000000001401b80a,,68464bbd000000001b022c67,不出十年必有质变,2026.04.19,湖南,1.0,0.0,8
69e481e8000000002003ad94,强势,"

",,,1,69e49f2f000000001401bc0e,,556be0ec62a60c152ab193e2,篮子有点热,2026.04.19,北京,0.0,0.0,5
69e481e8000000002003ad94,强势,"

",,,1,69e49f28000000001401c40a,,5acecd8bf7e8b90ec27e0b51,还是离不开人 还得伺候它,2026.04.19,辽宁,0.0,1.0,12
69e481e8000000002003ad94,强势,"

",,,1,69e49f270000000014019803,,66eebac3000000001d020d27,装个轮子不更快吗,2026.04.19,山东,0.0,0.0,8
69e481e8000000002003ad94,强势,"

",,,1,69e49f24000000001401d82e,,565d0815b8ce1a33c5174593,有人工没智能[斜眼R],2026.04.19,浙江,0.0,0.0,11
69e481e8000000002003ad94,强势,"

",,,1,69e49f230000000014019c07,,69049b2e000000003702dfb4,毫无实用,2026.04.19,广东,0.0,0.0,4
69e481e8000000002003ad94,强势,"

",,,1,69e49f1f000000001401c008,,62d27840000000000e00c18e,拿个3米的大刀向你冲过来是什么感觉？,2026.04.19,四川,0.0,0.0,18
69e481e8000000002003ad94,强势,"

",,,1,69e49f1e0000000014019807,,5ad7511fe8ac2b095488b230,机器牛马也受不了啊！,2026.04.19,湖北,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49f1b000000001401c81a,,5cb2fb4d000000001702c08f,简版F1加油,2026.04.19,北京,0.0,0.0,6
69e481e8000000002003ad94,强势,"

",,,1,69e49f1a000000001401ac07,,5a9e3274e8ac2b21ac1e08b0,初代硅基人类第一次参加人类运动会,2026.04.19,广东,0.0,0.0,16
69e481e8000000002003ad94,强势,"

",,,1,69e49f19000000001401e40e,,63f2236f000000001001f442,程序员跟着后面跑？,2026.04.19,广东,0.0,0.0,9
69e481e8000000002003ad94,强势,"

",,,1,69e49f18000000001401a808,,67e3d335000000000e01c72c,人如其名,2026.04.19,四川,0.0,0.0,4
69e481e8000000002003ad94,强势,"

",,,1,69e49f17000000001401b81f,,5d0b0b25000000001603ed9a,天网准备启动,2026.04.19,广西,0.0,0.0,6
69e481e8000000002003ad94,强势,"

",,,1,69e49f160000000014019015,,600c5985000000000101fc15,科研圈现状，吃饱撑了,2026.04.19,北京,0.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49f13000000001401c01f,,61acba4b000000000201f908,发热还没解决,2026.04.19,广东,0.0,0.0,6
69e481e8000000002003ad94,强势,"

",,,1,69e49f100000000014019c05,,5eb96cad0000000001005107,不是，这又是干冰，又是喷雾剂的，关键那个男的还是带着遥控器，这不就是遥控机器人嘛,2026.04.19,云南,1.0,2.0,40
69e481e8000000002003ad94,强势,"

",,,1,69e49f0e0000000014019004,,65083cd00000000016039132,遥控的吗,2026.04.19,北京,0.0,0.0,4
69e481e8000000002003ad94,强势,"

",,,1,69e49f0d000000001401c423,,6550ce38000000000802fdf9,过几年机器人越野赛,2026.04.19,甘肃,0.0,0.0,9
69e481e8000000002003ad94,强势,"

",,,1,69e49f0c000000001401cc33,,5e30371b000000000100a1a9,罗圈腿，真怕他绊倒啊,2026.04.19,北京,1.0,0.0,10
69e481e8000000002003ad94,强势,"

",,,1,69e49b82000000001401cc22,,5b3313b44eacab14f0d11144,它一个跑马拉松  仨人跟着跑  [笑哭R],2026.04.19,辽宁,10.0,3.0,21
69e481e8000000002003ad94,强势,"

",,,1,69e49abf000000001401ac02,,655733320000000002035731,跑步主要是关节，但为什么喷雾一直在喷小j,2026.04.19,上海,2.0,4.0,20
69e481e8000000002003ad94,强势,"

",,,1,69e499bd0000000014019803,,66090084000000000b00dfa6,我是不是听到有人喊加油了？,2026.04.19,重庆,3.0,2.0,13
69e481e8000000002003ad94,强势,"

",,,1,69e49908000000001401bc36,,604db7120000000001005e8f,拿遥控这小哥不得累死,2026.04.19,四川,15.0,4.0,10
