topic_id,sample_rank,sample_source,comment_id,帖子id,comment_level,like_count,reply_count,robot_status,human_role,content
36,6,cross_post,69dfa2300000000035017ad4,69df625d0000000021005c63,1,0.0,0.0,失败,观众,黑衣小哥向八戒。
36,7,cross_post,69e498b8000000001401c800,69e46730000000001d0199c8,1,0.0,0.0,强势,观众,果然哪里都有黑哥[微笑R]
36,8,random,69db38be0000000035023088,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,大老黑H1跑姿真帅
36,9,random,69e748b0000000002b024e4c,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,故意的，现实中明明黑人跑得最快
36,10,random,69e49443000000001401cc11,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,早知道涂白色吧 黑色吸热
37,1,top_like,69e4a3610000000014018825,69e481e8000000002003ad94,1,23.0,1.0,强势,服务者,他还假装往后撤两步，真的累了😮‍💨
37,2,top_like,69e49463000000001401d430,69e481e8000000002003ad94,1,18.0,3.0,强势,服务者,真像人，都累打晃晃了
37,3,top_like,69e4dd95000000001401a411,69e46730000000001d0199c8,1,18.0,2.0,强势,观众,休息的这个好熟悉 [扶墙R]
37,4,cross_post,69e45d57000000001401bc06,69e44171000000001a026b25,1,4.0,0.0,混合,观众,“累了...歇会” “算了，这么多人看着呢”
37,5,cross_post,69e778c50000000014019c14,69e634590000000022003bb5,1,3.0,0.0,常态,观众,我靠，这个背影，有点孤独
37,6,cross_post,69e44ace000000001401b836,69e43b14000000001a02e095,1,2.0,0.0,弱势,服务者,是它不，最后太累，还是上车了
37,7,cross_post,69db0b5e000000003502a82c,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,所以你看，想启动，必须要降低重心
37,8,random,69e44d06000000001401bc2b,69e44171000000001a026b25,1,0.0,0.0,混合,观众,累了，躺地休息一会[偷笑R][偷笑R][偷笑R]
37,9,random,69e95ad1000000001401b006,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,不知疲惫？
37,10,random,69e63cad000000001401c41d,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,为什么站还站不住了
38,1,top_like,69e5b997000000001401d81f,69e481e8000000002003ad94,1,6.0,4.0,强势,服务者,换电池=人类休息，加冰块=人类喝水散热，喷药是为了啥[微笑R]
38,2,top_like,69e4937a000000001401dc2b,69e481e8000000002003ad94,1,1.0,6.0,强势,服务者,换电池，喷润滑剂，后面背包里加的是啥？
38,3,top_like,69e496f80000000014019018,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,换电，冷却，润滑
38,4,cross_post,69e470cf000000001401e037,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,“补点电解质”
38,5,cross_post,69e56f61000000001401a80b,69e48341000000001a02d0c4,1,0.0,0.0,强势,观众,还有一个中途补给的视频，背后是冰，前面是电池，然后还一个人给关节上润滑油应该是。
38,6,cross_post,69f31037000000002900c408,69e48b0b000000001a02578c,1,0.0,0.0,失败,服务者,需要手动重启
38,7,random,69e47e53000000001401bc23,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,电池太热了吗
38,8,random,69e49c35000000001401e008,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,降温，换电，润滑？
38,9,random,69e4a435000000001401a821,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,还不够智能，应该装两个电池，可以分开换，然后装冰块，换电池，润滑，都自己解决
38,10,fill,69e5a7180000000014018807,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,我以为补给是换电池，没想到是搞降温[偷笑R]
39,1,top_like,69e4aa34000000001401bc30,69e48d54000000002102e178,1,891.0,7.0,弱势,保护者,带红领巾真的蚌埠住了
39,2,top_like,69e49d13000000001401dc2a,69e4551e000000001f005895,1,38.0,6.0,强势,被超越者,跑起来跟章若楠一样
39,3,top_like,69f1881e000000002701dcfc,69e48341000000001a02d0c4,1,22.0,1.0,强势,观众,闪电⚡️是真的帅啊，朋友们[飞吻R]
39,4,cross_post,69df9ae5000000001500897a,69df625d0000000021005c63,1,11.0,2.0,失败,观众,红色的好激情啊
39,5,cross_post,69e48a5b000000001401ac12,69e4412a000000002103883f,1,4.0,0.0,强势,观众,闪电是冠军
39,6,cross_post,69e431970000000014019006,69e41e24000000001a025f1a,1,2.0,4.0,失败,观众,是哪個叫閃電的嗎？
39,7,cross_post,69e502a4000000001401bc14,69e46730000000001d0199c8,1,2.0,0.0,强势,观众,怎么张若楠有竞争对手了[捂脸R]
39,8,random,69e8fe79000000001401e407,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,好几个身上仿佛都看见了章若楠的身影[doge][偷笑R][偷笑R]
39,9,random,69dfabd9000000001400a81f,69df625d0000000021005c63,1,0.0,0.0,失败,观众,红色闪电这个是章若楠
39,10,random,69e4b521000000001401d433,69e46730000000001d0199c8,1,1.0,0.0,强势,观众,好像章若楠[doge]
40,1,top_like,69e625ea000000001401c824,69e481e8000000002003ad94,1,34.0,17.0,强势,服务者,人形机器人就是圈钱用的。大家看看乐呵乐呵就行了。
40,2,top_like,69db0d990000000001006f53,69da7e87000000001a03484e,1,21.0,7.0,强势,观众,很多人都会说，把机器做成人形有什么意义？……有没有一种可能，那是我们以后的身体
40,3,top_like,69e6e3f8000000001401900e,69e42cc100000000220001ad,1,17.0,32.0,弱势,观众,机器人做成人形的目的是
40,4,cross_post,69e030c20000000002028a01,69df625d0000000021005c63,1,15.0,18.0,失败,观众,为啥机器人一定要做成人形的？有什么必要吗
40,5,cross_post,69e8aa9b000000001401c032,69e47f8f000000001f007203,1,8.0,13.0,混合,观众,不懂就问，机器人为什么一定要局限在人形态
40,6,cross_post,69e50619000000001401ac01,69e45dbe000000001f00434f,1,7.0,33.0,强势,观众,人类为什么这么执着搞人形机器人
40,7,cross_post,69e56d0c000000001401a80b,69e463df000000001b003017,1,4.0,4.0,强势,服务者,机器人的研究应该以在特定场景（如道路、山地、水中、空中）下，采用最适合的运行方式（如两足、四足、轮式、飞行）完成特定任务（如抢险救灾、人员搜救、军事侦查打击）为目的，用最少的投入达到最好的研究效果。
40,8,random,69e762f0000000001401c024,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,"评论区选择你的英雄：
意义在哪？
为什么非得是人形？
一点也不实用毫无意义！
遥控玩具罢了！"
40,9,random,69daf345000000000103c0e0,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,它，需要一个发展过程，虽然满世界看到跳舞、打拳、跑步等各种类娱乐的机器人，这为之后的人形机器发展打下重要基础，慢慢的才能进入重要的特殊的应用场景。
40,10,random,69e44c2e000000001401c020,69e40352000000002102fc75,1,0.0,0.0,常态,服务者,干嘛非得人形机器人
41,1,top_like,69e4e1f0000000001401a40f,69e47f8f000000001f007203,1,1076.0,205.0,混合,观众,其实蛮无聊的啊，人类都怎么啦？[笑哭R]
41,2,top_like,69e6c46c0000000014019c0e,69e59e520000000022027a90,1,20.0,21.0,弱势,观众,跑得再快没用，一定要像手机一样进入千家万户，为人类服务，才有出路。否则
41,3,top_like,69e82fa3000000001401c423,69e46032000000001f002048,1,11.0,0.0,常态,保护者,一般来说，背叛自己种族的人下场都不会太好，你好自为之
41,4,cross_post,69eac09d000000001401a412,69e48b0b000000001a02578c,1,8.0,0.0,失败,服务者,看来人类的耐力在蓝星是遥遥领先[doge]
41,5,cross_post,69dbb99c0000000002036827,69da7e87000000001a03484e,1,4.0,0.0,强势,观众,流浪地球再不出成纪录片了[doge]
41,6,cross_post,69e42487000000001401dc1d,69e40352000000002102fc75,1,2.0,0.0,常态,服务者,看来未来人类可以“歇”了[doge][doge][暗中观察R][暗中观察R]
41,7,cross_post,69e499fe000000001401ac00,69e48341000000001a02d0c4,1,2.0,0.0,强势,观众,没法，地球独一份[点赞R]
41,8,random,69e1ced3000000001401bc00,69df625d0000000021005c63,1,0.0,0.0,失败,观众,人类的智商在原地踏步
41,9,random,69e4a2b2000000001401bc1c,69e481e8000000002003ad94,1,2.0,0.0,强势,服务者,这一退，是人类的一大退
41,10,random,69e732d4000000001401bc0d,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,人类一败涂地
42,1,top_like,69e432f9000000001401c02d,69e40352000000002102fc75,1,73.0,17.0,常态,服务者,净整点没用的
42,2,top_like,69e49576000000001401c41f,69e481e8000000002003ad94,1,9.0,11.0,强势,服务者,真是浪费资源啊，真无语啊。
42,3,top_like,69e644ed000000001401a009,69e481e8000000002003ad94,1,7.0,13.0,强势,服务者,这东西真没有用 一碰就倒 能干啥
42,4,cross_post,69e45def000000001401a813,69e43b14000000001a02e095,1,4.0,6.0,弱势,服务者,尽整些没用的[暗中观察R]
42,5,cross_post,69eaf39c000000001401a815,69e48b0b000000001a02578c,1,1.0,0.0,失败,服务者,这东西鸡毛用？
42,6,cross_post,69dae5d50000000035026e03,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,真不知道东西意义何在，只会是落后
42,7,cross_post,69e0d874000000001401880e,69df625d0000000021005c63,1,0.0,0.0,失败,观众,什么破玩意，没用的东西，白浪费精力h
42,8,random,69e47024000000001401a003,69e43b14000000001a02e095,1,2.0,0.0,弱势,服务者,成天搞这些玩意是为了啥啊
42,9,random,69db6449000000003502ebe4,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,这玩意能有啥实际用途呢
42,10,random,69e6133a0000000014019406,69e481e8000000002003ad94,1,6.0,5.0,强势,服务者,尽发明一些没用的东西😓
43,1,top_like,69e4d200000000001401d80b,69e4b08d000000001d01c1bc,1,1061.0,50.0,混合,观众,但是AI发达了我只会感觉害怕[笑哭R]
43,2,top_like,69e2f480000000001401a819,69e2583b00000000230211ea,1,924.0,39.0,失败,抢救者,这AI吧，不可能啊，机器人怎么摔下也不至于摔成这样，碎哪里都是渣，我儿子的玩具从4楼掉下去都没掉渣，就是变形了
43,3,top_like,69e455e8000000001401a813,69e44171000000001a026b25,1,402.0,2.0,混合,观众,摔倒是真的，摔倒后靠自身AI已经无法决策和执行重新站起程序，后方遥控人员先让机器（人）进入IDLE状态（摊平），然后执行起立，再go on[吃瓜R]
43,4,cross_post,69db142800000000010074c5,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,挖槽牛逼[doge]一开始还以为AI[大笑R]
43,5,cross_post,69e4af67000000001401c83b,69e44278000000001a0217bb,1,1.0,0.0,强势,被超越者,滚滚长江东逝水，浪花淘尽英雄。是非成败转头空。青山依旧在。人类被人工智能超过是迟早的事，人工智能载体如果开始创造文明人类就会灭亡。
43,6,cross_post,69e5a8d6000000001401dc1a,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,莫名其妙的喜感，还以为是AI[抓狂R][笑哭R]
43,7,cross_post,69dfa7ef000000000103d53c,69df625d0000000021005c63,1,0.0,0.0,失败,观众,真的假的   不是ai吧
43,8,random,69e49fb60000000014019c28,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,我一直以为这是假的，是电脑特效
43,9,random,69e994110000000014018812,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,不是视觉识别，有点[满月R]
43,10,random,69e492c1000000001401a029,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,和人类一样，太复杂的算法就会烧大脑
44,1,top_like,69dadd5c000000003500d5fd,69da7e87000000001a03484e,1,74.0,9.0,强势,观众,感觉亦庄好有科技感，无人驾驶汽车，机器人，各种新科技都在那测试
44,2,top_like,69db0be9000000000103dc57,69da7e87000000001a03484e,1,17.0,4.0,强势,观众,亦庄马路上跑啥都不要奇怪
44,3,top_like,69dae70f00000000160173b3,69da7e87000000001a03484e,1,16.0,4.0,强势,观众,前几天鸵鸟跑出来了，也是这里吧？[偷笑R]
44,4,cross_post,69e61f950000000014019c2a,69e59e520000000022027a90,1,2.0,0.0,弱势,观众,这几天的快乐都是亦庄这群机器人给的[笑哭R]
44,5,cross_post,69df9dcc0000000035017b87,69df625d0000000021005c63,1,1.0,0.0,失败,观众,亦庄的路上不是鸵鸟就是机器人，太洋气啦
44,6,cross_post,69dcd39a0000000035033729,69db34bb000000001a0348ae,1,0.0,0.0,失败,抢救者,亦庄介地儿还是太复杂了
44,7,cross_post,69e4726c000000001401e80d,69e4426b000000001d01c7ed,1,0.0,0.0,混合,观众,本来打算去看的，我就住亦庄里，但是周末只想躺尸
44,8,random,69db050c000000000202a112,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,跟鸵鸟比赛一下
44,9,random,69db1fdf0000000015002321,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,总让我想到义庄[笑哭R]
44,10,random,69dad39200000000020340a1,69da7e87000000001a03484e,1,4.0,0.0,强势,观众,上次这么跑的还是鸵鸟
45,1,top_like,69dfa1b700000000350263d3,69df625d0000000021005c63,1,1.0,0.0,失败,观众,第二个应该是比赛前喝酒🍺了[玫瑰R]
45,2,top_like,69e2fe4e000000001401bc1a,69df625d0000000021005c63,1,1.0,0.0,失败,观众,几个菜喝成这样？！！！
45,3,top_like,69e4e288000000001401b800,69e40352000000002102fc75,1,1.0,0.0,常态,服务者,"杭州有喝酒搭子嘛
一起小酌一下聊聊天
去去班味"
45,4,cross_post,69e4e63f000000001401d413,69e44171000000001a026b25,1,1.0,0.0,混合,观众,喝多了还是中暑了？[大笑R][大笑R]
45,5,cross_post,69e5bd21000000001401d40f,69e47f8f000000001f007203,1,1.0,0.0,混合,观众,仿佛喝了二两假酒
45,6,cross_post,69e5f184000000001401cc1d,69e59e520000000022027a90,1,1.0,0.0,弱势,观众,像在同一桌喝的假酒
45,7,cross_post,69e2fe60000000001401a023,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,10块一斤收
45,8,random,69df9fc4000000000103efe0,69df625d0000000021005c63,1,0.0,0.0,失败,观众,都像是喝了假酒. 红色那个没喝，但是个近视眼
45,9,random,69e45261000000001401b01f,69e429b4000000001b00037a,1,0.0,0.0,常态,观众,哥们，晚上一起喝点
45,10,random,69e4a7a5000000001401ac1b,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,不得给喝点红牛，或者佳得乐[派对R]
46,1,top_like,69e491830000000014019008,69e481e8000000002003ad94,1,13.0,18.0,强势,服务者,背着冰块，真是人才
46,2,top_like,69e493ea000000001401e029,69e481e8000000002003ad94,1,11.0,12.0,强势,服务者,背后装的是冰块吗
46,3,top_like,69e4941b0000000014019026,69e481e8000000002003ad94,1,6.0,5.0,强势,服务者,背后是冰块呀[捂脸R]
46,4,cross_post,69e44715000000001401e411,69e42cc100000000220001ad,1,2.0,1.0,弱势,观众,咋不背个书包，一路铃铛。多好看啊！像极了小学一年级的。
46,5,cross_post,69e4964d000000001401901d,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,有个货背后背了一袋子冰块！
46,6,random,69e6231d000000001401ac0f,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,后背背的是什么粉末
46,7,random,69e48956000000001401d82a,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,背了一书包的冰块啊[笑哭R]
46,8,random,69e49c2c000000001401dc31,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,后面还放干冰啊？
46,9,fill,69e492f3000000001401c02a,69e481e8000000002003ad94,1,2.0,2.0,强势,服务者,后面是装的大米饭？
46,10,fill,69e5166d0000000014019004,69e481e8000000002003ad94,1,2.0,10.0,强势,服务者,"what is the thing inside the backpack? is it cold water or fuel? what is it, the man pour into the backpack?"
47,1,top_like,69e5ce52000000001401ac0a,69e47f8f000000001f007203,1,842.0,29.0,混合,观众,家里没有老人的，可以买一款这个回去照顾哈哈哈
47,2,top_like,69dae3ac0000000001004268,69da7e87000000001a03484e,1,38.0,39.0,强势,观众,能洗碗 护理老人吗
47,3,top_like,69e45e0a000000001401c803,69e43b14000000001a02e095,1,13.0,8.0,弱势,服务者,养个这样的小孩能帮我做家务吗？
47,4,cross_post,69e50bf2000000001401e80c,69e42cc100000000220001ad,1,4.0,0.0,弱势,观众,我觉得这款萌萌哒，可以推出陪伴老年人的
47,5,cross_post,69e4a1d9000000001401dc15,69e40352000000002102fc75,1,3.0,0.0,常态,服务者,加油啊，以后喂饭，打扫卫生就靠这些姐妹了！！！
47,6,cross_post,69e50309000000001401a405,69e48341000000001a02d0c4,1,3.0,0.0,强势,观众,真好 我这样没孩子的人老了有指望了[笑哭R]
47,7,cross_post,69e4a49f000000001401d829,69e481e8000000002003ad94,1,2.0,3.0,强势,服务者,[微笑R]我需要它会做家务，而不是当小丑
47,8,random,69e754e7000000001401e407,69e6f2bc0000000023005345,1,0.0,0.0,弱势,观众,不想生孩子可以买宝宝当孩子
47,9,random,69e302f6000000001401b028,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,家里不够乱的，买一个添乱吧
47,10,random,69e4cfc80000000014019027,69e48341000000001a02d0c4,1,0.0,0.0,强势,观众,我以后也要攒钱买一个，十万内可以实现的话[扯脸H]
48,1,top_like,69e6394c000000001401c410,69e59e520000000022027a90,1,188.0,52.0,弱势,观众,这种表现和春晚上的实在太割裂，连走路都走不好，离具身智能就更远了
48,2,top_like,69e782a1000000001401c035,69e47f8f000000001f007203,1,43.0,3.0,混合,观众,这波贪了，应该留到春晚看的
48,3,top_like,69e2f832000000001401e016,69e2583b00000000230211ea,1,35.0,12.0,失败,抢救者,春晚那些会跳舞的机器人哪去了
48,4,cross_post,69e45c42000000001401c413,69e4426b000000001d01c7ed,1,28.0,13.0,混合,观众,为什么春晚的那些机器人都已经可以做那么高含金量的武打动作了，这些机器人却跑步还踉踉跄跄呢
48,5,cross_post,69e4e7de000000001401ac21,69e481e8000000002003ad94,1,25.0,7.0,强势,服务者,冷知识：春晚机器人表演完不会下楼梯。需要一个个抱下来
48,6,cross_post,69dfa6330000000035011698,69df625d0000000021005c63,1,16.0,2.0,失败,观众,这样的给老外多看看，春晚那些跳舞的机器人是人假扮的[捂脸R]跟老外解释一下
48,7,cross_post,69e45ecd000000001401c426,69e43a5a000000001d01dcc7,1,5.0,0.0,常态,观众,建议明年春晚演这个
48,8,random,69e84835000000001401a424,69e59e520000000022027a90,1,1.0,0.0,弱势,观众,这个比较真实，看春晚的视频以为机器人已经进化成那样了吗，还是有很多提升空间的[doge]
48,9,random,69e79e38000000001401cc1b,69e44171000000001a026b25,1,0.0,0.0,混合,观众,上过两次春晚了，我居然在一个机器人身上看到了松弛感
48,10,random,69e79127000000001401d805,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,春晚上打拳机器不是赢定了？
49,1,top_like,69dc7953000000000c031efb,69db34bb000000001a0348ae,1,17.0,0.0,失败,抢救者,上了救护车手还举着仿佛在说撒哟啦啦[失望R]
49,2,top_like,69e44fc8000000001401bc1b,69e44171000000001a026b25,1,7.0,0.0,混合,观众,有血栓还这么拼，不要命了。
49,3,top_like,69e4d28a000000001401ac21,69e47f8f000000001f007203,1,6.0,0.0,混合,观众,120开过去是起到一个什么作用[doge]
49,4,cross_post,69e78b01000000001401c411,69e2583b00000000230211ea,1,6.0,3.0,失败,抢救者,这还有抢救的必要吗[捂脸R]
49,5,cross_post,69e499c00000000014018c14,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,感谢救死扶伤的医护人员
49,6,cross_post,69e77c54000000001401e82b,69e634590000000022003bb5,1,1.0,0.0,常态,观众,急救队过于庞大
49,7,cross_post,69df7fca000000000d03cc31,69df625d0000000021005c63,1,0.0,1.0,失败,观众,医生，医生，快来救人～[大笑R]
49,8,random,69e336c4000000001401bc37,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,爱玛，还整个单架救他，快抬下去做人工呼吸吧[偷笑R]
49,9,random,69e2ef08000000001401900b,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,这抢救不过来了吧
49,10,random,69ef227c000000002902c4d5,69e2583b00000000230211ea,1,1.0,0.0,失败,抢救者,还有义体医生？牛逼啊 v
50,1,top_like,69e43c19000000001401ac1b,69e429b4000000001b00037a,1,11.0,4.0,常态,观众,11km处都没看到这位[doge]
50,2,top_like,69e4a3f2000000001401a828,69e40352000000002102fc75,1,7.0,3.0,常态,服务者,今天在现场看了，很有意思啊，时代发展科技进步，期待更多好玩的事物出现。
50,3,top_like,69e85d16000000001401b811,69e59e520000000022027a90,1,1.0,0.0,弱势,观众,[笑哭R][笑哭R]深圳有没有这种啊！我想去看，太精彩了哈哈哈哈
50,4,cross_post,69da841900000000150034e8,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,是每天都有吗，想去看[doge]
50,5,cross_post,69dca91f000000003502b470,69db34bb000000001a0348ae,1,0.0,0.0,失败,抢救者,周六拍到了
50,6,cross_post,69df96690000000015005e7e,69df625d0000000021005c63,1,0.0,0.0,失败,观众,好好笑，本来不想去的，看完想早点去抢个好位置了
50,7,cross_post,69e4478e000000001401a811,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,请问您这是啥位置离得好近 明年我也去这里
50,8,random,69df9ccb000000000103f489,69df625d0000000021005c63,1,0.0,0.0,失败,观众,就在我家门口[笑哭R]去年就去看了，一起跑，就淘汰了一半，今年不知道有没有黑马。
50,9,random,69e45edd000000001401a01a,69e429b4000000001b00037a,1,0.0,0.0,常态,观众,这个在哪里去看啊 明天还有吗
50,10,random,69e60a05000000001401a81e,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,我要是去现场看，会欢乐死[派对R]
51,1,top_like,69e4353d000000001401d800,69e40352000000002102fc75,1,229.0,6.0,常态,服务者,评论区好多恨不得一秒进入未来模式，又不是明天就噶多点耐心[doge][doge][doge]
51,2,top_like,69daf44c0000000002034816,69da7e87000000001a03484e,1,91.0,15.0,强势,观众,好多唱反调的人，我怀疑是小红书用算法在挑动对立[赞R]
51,3,top_like,69e97ea5000000001401c421,69e46032000000001f002048,1,16.0,1.0,常态,保护者,这才是小红书最初的样子，谁都能在上面分享自己的生活，包括马库斯
51,4,cross_post,69e98079000000001401b016,69e481e8000000002003ad94,1,9.0,3.0,强势,服务者,评论区现状
51,5,cross_post,69e4accb000000001401c429,69e48341000000001a02d0c4,1,2.0,0.0,强势,观众,[失望R]小红书已经有帖子反思了
51,6,cross_post,69e437e90000000014019c14,69e429b4000000001b00037a,1,1.0,0.0,常态,观众,电视上看完，昨天晚上的测试，打开小红书这么好笑[doge]
51,7,cross_post,69e45d6d000000001401e02d,69e4426b000000001d01c7ed,1,1.0,0.0,混合,观众,"一个大的一个小的一个废的 http://xhslink.com/o/4z2DlgHcy3d 
复制一下，跳转【小红书】即刻浏览笔记。"
51,8,random,69e5c4170000000014018c02,69e46730000000001d0199c8,1,0.0,0.0,强势,观众,真是应了那句话：内行看门道，外行看热闹。
51,9,random,69daf7cf0000000015006d70,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,这种评论区总能看到各种250
51,10,random,69e4f138000000001401e414,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,评论区某些人
52,1,top_like,69e449a40000000014019013,69e43a5a000000001d01dcc7,1,114.0,1.0,常态,观众,上面刷过来，小鼻嘎出故障了他在旁边看热闹还鼓掌[笑哭R]
52,2,top_like,69e5c9fe000000001401e437,69e59e520000000022027a90,1,8.0,1.0,弱势,观众,嘎嘎嘎嘎，主包梗太密集了，关注了
52,3,top_like,69e476b2000000001401e012,69e4412a000000002103883f,1,4.0,0.0,强势,观众,小鼻嘎揣着小奶瓶太逗了[笑哭R]
52,4,cross_post,69e46476000000001401c81c,69e4426b000000001d01c7ed,1,2.0,0.0,混合,观众,小鼻嘎有点可爱呢
52,5,cross_post,69db09850000000035009381,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,前几个好像嘎子偷鸡
52,6,cross_post,69e47d7e000000001401d41e,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,看着像匹诺曹，就是鼻子小了[偷笑R][点赞R][点赞R]
52,7,cross_post,69e49a1b000000001401c418,69e48341000000001a02d0c4,1,1.0,0.0,强势,观众,小比嘎真的好可爱，以后可以当小孩子的玩具的
52,8,random,69e46610000000001401c028,69e4426b000000001d01c7ed,1,1.0,0.0,混合,观众,小鼻嘎真有耐力[种草R][笑哭R]
52,9,random,69e7362a000000001401ac22,69e6f2bc0000000023005345,1,0.0,0.0,弱势,观众,哈哈哈哈小鼻嘎太搞笑了
52,10,random,69e740590000000014018822,69e6f2bc0000000023005345,1,0.0,0.0,弱势,观众,最可爱的就是这个小鼻嘎
53,1,top_like,69e4d798000000001401e000,69e4b08d000000001d01c1bc,1,194.0,5.0,混合,观众,这尼玛太诡异了
53,2,top_like,69e45d13000000001401c807,69e429b4000000001b00037a,1,39.0,33.0,常态,观众,只有我觉得这事很可怕吗。。。
53,3,top_like,69e4a499000000001401dc1b,69e481e8000000002003ad94,1,11.0,18.0,强势,服务者,只有我看完感觉毛骨悚然么…真的起鸡皮疙瘩[扶额R][扶额R]
53,4,cross_post,69e4e120000000001401941b,69e40352000000002102fc75,1,2.0,1.0,常态,服务者,能不能不要搞得跟一个个吊死鬼一样的[偷笑R]
53,5,cross_post,69e76984000000001401c01d,69e2583b00000000230211ea,1,2.0,0.0,失败,抢救者,太血腥了能不能打个码
53,6,cross_post,69db85a5000000001400847e,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,靠，居然有个没头的。
53,7,cross_post,69e4a875000000001401b013,69e41e24000000001a025f1a,1,1.0,0.0,失败,观众,这一惊一乍的真吓人[捂脸R]
53,8,random,69e59b8c0000000014019027,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,好诡异 好好笑哈哈哈哈哈哈
53,9,random,69db52b20000000035023aae,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,没头的那个好吓人
53,10,random,69db0e340000000035033937,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,[捂脸R]我觉得看久了有点恐怖谷，可恶，你说不加仿真皮肤我也怕，加了更可怕
54,1,top_like,69df88ee000000003500ad6a,69df625d0000000021005c63,1,3.0,1.0,失败,观众,最后一个小辫儿的那么萌，怎么不给她配音呢[偷笑R]
54,2,top_like,69df9d800000000014009d4c,69df625d0000000021005c63,1,2.0,0.0,失败,观众,配乐一加更搞笑
54,3,top_like,69e452c6000000001401bc1a,69e429b4000000001b00037a,1,2.0,0.0,常态,观众,自带混响的[大笑R]
54,4,cross_post,69e5c920000000001401ac0d,69e5a09a000000002103ba03,1,2.0,0.0,常态,观众,084我记住你了，你很会嗨皮
54,5,cross_post,69e8681d000000001401bc09,69e634590000000022003bb5,1,2.0,0.0,常态,观众,这一幕，加上配的BGM，感觉像是机器人瓦力[哭惹R][哭惹R][哭惹R]
54,6,cross_post,69e4bf30000000001401dc28,69e46730000000001d0199c8,1,1.0,0.0,强势,观众,好喜欢你的声音[飞吻R][飞吻R][飞吻R]
54,7,cross_post,69e56c690000000014019407,69e47f8f000000001f007203,1,1.0,0.0,混合,观众,针对赛况 你的BGM过于激烈了[偷笑R][偷笑R][偷笑R]
54,8,random,69e48cb7000000001401e025,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,配合挺默契
54,9,random,69e6ef57000000001401ac0d,69df625d0000000021005c63,1,0.0,0.0,失败,观众,雁南飞第一次听？经典是补课补来的，还是自己找来的？多谢刀哥尧尧不如多谢自己的耳朵。听歌就听歌，别整得像拜码头。
54,10,random,69e4c080000000001401c82d,69e48d54000000002102e178,1,0.0,0.0,弱势,保护者,剪刀手爱德华
55,1,top_like,69e5f71c000000001401d427,69e59e520000000022027a90,1,1058.0,24.0,弱势,观众,问题是花田里那个大爷也是白白挨了它一脚[笑哭R]
55,2,top_like,69e629e2000000001401901f,69e59e520000000022027a90,1,20.0,1.0,弱势,观众,它去花丛还踢了保安一jio
55,3,top_like,69e74518000000001401941d,69e59e520000000022027a90,1,4.0,0.0,弱势,观众,花田错那位还踹了保安大哥一jio[捂脸R][捂脸R]
