corpus,帖子id,帖子链接,post_category,帖子标题,comment_id,comment_level,sample_stratum,sample_rank_in_post,bert_topic_k7,like_count,reply_count,char_len,content,open_code,axial_code,memo,exclude_from_coding,coder,帖子点赞数,帖子评论数,parent_comment_id,user_id,comment_time,location,帖子正文
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4bb52000000001401b806,1,l1_per_post_mixed,5,4.0,30.0,0.0,13,世界在进步，我们也在进步～,,,,,,,379.0,,5710adec84edcd6058aa5a22,2026.04.19,河北,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4d798000000001401e000,1,l1_per_post_mixed,6,1.0,194.0,5.0,7,这尼玛太诡异了,,,,,,,379.0,,55e1c92fc2bdeb54dab555a3,2026.04.19,浙江,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e500dc000000001401bc1f,1,l1_per_post_mixed,7,2.0,24.0,1.0,27,看吧，豆包随便跑个马拉松都比那个天天打一堆广告的千问火,,,,,,,379.0,,68ee335e00000000310121a1,2026.04.20,广东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4ee6e000000001401e03b,1,l1_per_post_mixed,8,0.0,0.0,0.0,44,好好发展，我爸就不愁没孙子带了…或者一边照顾孙子一边照顾机器人…[doge][doge],,,,,,,379.0,,623868f2000000001000f698,2026.04.19,安徽,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4ec1b000000001401b826,1,l1_per_post_mixed,9,4.0,2.0,0.0,41,科技在初期都“敢”上台“出糗”，我们也要接受一开始不完美的自己，都在发展[派对R],,,,,,,379.0,,5fa53420000000000100141b,2026.04.19,浙江,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4ebe3000000001401ac21,1,l1_per_post_mixed,10,1.0,1.0,0.0,26,是因为要高考了吗，感觉都是作文素材，要疯了[捂脸R],,,,,,,379.0,,62d6c9a60000000002003510,2026.04.19,湖北,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4dd180000000014019419,1,l1_per_post_mixed,11,,0.0,0.0,3,刚刷到,,,,,,,379.0,,5d0edc91000000001102d940,2026.04.19,河北,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4dc53000000001401e438,1,l1_per_post_mixed,12,0.0,0.0,0.0,7,机器人的来时路,,,,,,,379.0,,650d3e67000000001200649e,2026.04.19,北京,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4c8cb000000001401c82d,1,l1_per_post_mixed,13,2.0,129.0,0.0,20,聪明的都在整活，老实的都在起跑[okR],,,,,,,379.0,,659fc40d0000000022015ec7,2026.04.19,浙江,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4eded000000001401ac05,1,l1_per_post_mixed,14,0.0,0.0,0.0,17,《我，机器人》这个电影要成为现实了,,,,,,,379.0,,5a23688f4eacab39210fe8bf,2026.04.19,山东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4cc65000000001401e417,1,l1_per_post_mixed,15,,0.0,0.0,10,@菜粿 [doge],,,,,,,379.0,,59852c296a6a697bd42a5393,2026.04.19,广东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4da0f000000001401d820,1,l1_per_post_mixed,16,0.0,1807.0,66.0,32,emm……马拉松的意义不是锻炼身体和耐力么，机器人真的需要这个吗,,,,,,,379.0,,65da061b000000000401c5e9,2026.04.19,浙江,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4eb6f000000001401c424,1,l1_per_post_mixed,17,,125.0,9.0,16,这。。。。谁想出来的，太诡异了吧,,,,,,,379.0,,5bba603fef9a62000139aaa2,2026.04.19,四川,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4d200000000001401d80b,1,l1_per_post_mixed,18,0.0,1061.0,50.0,19,但是AI发达了我只会感觉害怕[笑哭R],,,,,,,379.0,,69cb2c94000000003201cdf8,2026.04.19,湖北,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4d08e000000001401a422,1,l1_per_post_mixed,19,0.0,280.0,9.0,9,邓超机器人笑发财了,,,,,,,379.0,,5cee1b18000000001802c8a1,2026.04.19,广东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4b97e000000001401a82a,1,l1_per_post_mixed,20,2.0,155.0,4.0,11,48分钟啊，你数据不对,,,,,,,379.0,,59a64715b1da147a16ff534d,2026.04.19,广东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4ea77000000001401c814,1,l1_per_post_mixed,21,0.0,0.0,6.0,27,冠军颁给机器人了？不太合适吧，可以专门给机器人搞比赛啊,,,,,,,379.0,,5b4a0f80e8ac2b111020a36f,2026.04.19,四川,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4e7de000000001401dc1a,1,l1_per_post_mixed,22,2.0,10.0,4.0,30,它们再发展发展，能背着我跑就好了，就不用自己开车了[偷笑R],,,,,,,379.0,,59774edd5e87e73c53fd8b5d,2026.04.19,广东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4e053000000001401c416,1,l1_per_post_mixed,23,1.0,4.0,0.0,22,那个饭撒的是在张杰演唱会上的机器人[笑哭R],,,,,,,379.0,,5ee0559d00000000010071c5,2026.04.19,山东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4dbc1000000001401ac26,1,l1_per_post_mixed,24,0.0,0.0,0.0,23,ai终有一日会背叛人类，到时我们就发展生物科技,,,,,,,379.0,,5989db3b82ec395c21b07890,2026.04.19,广东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4db6d000000001401c800,1,l1_per_post_mixed,25,0.0,0.0,0.0,56,"以后家用机器人，接送孩子，去帮你去另外个地方办事。
这种马拉松耐力测试，对于长时间使用场景，就很有用了[笑哭R]",,,,,,,379.0,,6379fd3b000000001f017183,2026.04.19,北京,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4d8d4000000001401941e,1,l1_per_post_mixed,26,0.0,1.0,0.0,23,那个拍手的机器人最后被拖回去了，因为没电了好像,,,,,,,379.0,,56a2595150c4b47cc15d983f,2026.04.19,广东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4d105000000001401bc1f,1,l1_per_post_mixed,27,0.0,0.0,1.0,15,@菲啊~ 哈哈哈哈邓超型机器人,,,,,,,379.0,,64eeaa74000000000100c363,2026.04.19,广东,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4d0880000000014019816,1,l1_per_post_mixed,28,0.0,10.0,2.0,24,你是说再活132年机器人就可以公主抱我去上班了吗,,,,,,,379.0,,6746e16b0000000001000960,2026.04.19,重庆,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4d00f000000001401d40a,1,l1_per_post_mixed,29,0.0,16.0,6.0,32,为啥他能打破半马记录，破不了全马的？机器人也会累吗[暗中观察R],,,,,,,379.0,,5c3c97d5000000000703e19c,2026.04.19,江苏,"

"
batch2_anchor,69e4b08d000000001d01c1bc,https://www.xiaohongshu.com/explore/69e4b08d000000001d01c1bc?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcf_-QmOr87KjFgtg1Au50bZs=&xsec_source=pc_share,unknown,"机器人马拉松参赛选手“进化速度这一块”

",69e4d00c000000001401c016,1,l1_per_post_mixed,30,1.0,57.0,1.0,45,这个跳舞机器人还去张杰演唱会当伴舞了[笑哭R]跳舞他是专业的[笑哭R][笑哭R][笑哭R],,,,,,,379.0,,55fae51941a2b33299e5d8db,2026.04.19,北京,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4d3db000000001401b839,1,l1_per_post_mixed,1,2.0,254.0,8.0,8,这个最像人跑步👍,,,,,,,761.0,,621b75550000000021021d38,2026.04.19,广东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4b56c000000001401e82f,1,l1_per_post_mixed,2,3.0,51.0,35.0,8,也就是遥控玩具吧,,,,,,,761.0,,657c35cc0000000020035899,2026.04.19,陕西,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4b9a2000000001401c431,1,l1_per_post_mixed,3,0.0,0.0,0.0,47,哈哈哈哈博主淡淡的吐槽好有喜感，看着一个个机器人在努力赛跑好可爱啊，感觉在看一个种族的新生（）,,,,,,,761.0,,5cfa7774000000000603980d,2026.04.19,广东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4b889000000001401b801,1,l1_per_post_mixed,4,1.0,0.0,0.0,15,声音好听 解说有意思[点赞R],,,,,,,761.0,,6093693e000000000101f7d3,2026.04.19,日本,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e7e57b0000000014019c00,1,l1_per_post_mixed,5,1.0,0.0,0.0,9,你这一听就是拼豆人,,,,,,,761.0,,677fdcd3000000000803f288,2026.04.22,上海,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69ef13880000000027023e1c,1,l1_per_post_mixed,6,,1.0,0.0,16,@Acolasia. [捂脸R],,,,,,,761.0,,5f5c5b38000000000101d36a,2026.04.27,山东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e46b1c000000001401c433,1,l1_per_post_mixed,7,1.0,1223.0,19.0,15,你解说的好棒 太逗了[偷笑R],,,,,,,761.0,,5ab5b34f11be10767aeeb06d,2026.04.19,北京,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e52051000000001401bc02,1,l1_per_post_mixed,8,2.0,2979.0,7.0,20,不得不说，第一个跑的确实最快，吧嗒吧嗒的,,,,,,,761.0,,61699633000000000201bd26,2026.04.20,湖南,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e748fd0000000014019805,1,l1_per_post_mixed,9,0.0,35.0,26.0,13,请问制造跑步机器人🈶何用？,,,,,,,761.0,,69ae83970000000033026b02,2026.04.21,云南,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e5ea50000000001401d834,1,l1_per_post_mixed,10,1.0,96.0,4.0,11,可是我觉得它们好可爱啊,,,,,,,761.0,,665bde3f0000000007005d31,2026.04.20,广东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4db75000000001401c83d,1,l1_per_post_mixed,11,1.0,380.0,4.0,17,强烈要求主播下界要上去解说 更精彩,,,,,,,761.0,,5fabf660000000000100a676,2026.04.19,福建,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4f138000000001401e82f,1,l1_per_post_mixed,12,0.0,32.0,4.0,24,搞机器人的再努努力吧，目前没有一个能当我的男朋友,,,,,,,761.0,,60bdc3fa0000000001003ec5,2026.04.19,北京,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e5ca520000000014018c0d,1,l1_per_post_mixed,13,2.0,13.0,3.0,13,这几个最像跑马拉松跑不动了,,,,,,,761.0,,5f30b7960000000001008fb7,2026.04.20,广东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e6edd9000000001401a022,1,l1_per_post_mixed,14,1.0,0.0,0.0,7,给解说赞一下！,,,,,,,761.0,,5e7aa2910000000001008251,2026.04.21,广东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4dd95000000001401a411,1,l1_per_post_mixed,15,2.0,18.0,2.0,14,休息的这个好熟悉 [扶墙R],,,,,,,761.0,,593530cd5e87e76a924624ff,2026.04.19,浙江,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4ba66000000001401c80f,1,l1_per_post_mixed,16,1.0,35.0,4.0,20,第三个有一点点像薛之谦，别打我[捂脸R],,,,,,,761.0,,66e5a91f000000000b031b4e,2026.04.19,北京,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4fb80000000001401e81b,1,l1_per_post_mixed,17,2.0,1.0,0.0,6,第一个飞一样,,,,,,,761.0,,5d5bc705000000000100880c,2026.04.19,广东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4e367000000001401e021,1,l1_per_post_mixed,18,5.0,38.0,3.0,25,这不是热水器在跑步吗[笑哭R][笑哭R][笑哭R],,,,,,,761.0,,62029b440000000010009fa3,2026.04.19,广东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e56111000000001401b002,1,l1_per_post_mixed,19,1.0,19.0,1.0,16,你说话的节奏很像脱口秀的鸟鸟老师,,,,,,,761.0,,5b2d0f936b58b73d38ca5119,2026.04.20,安徽,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e5043c0000000014019c02,1,l1_per_post_mixed,20,1.0,40.0,1.0,7,你的解说好松弛,,,,,,,761.0,,56f5fb37aed7582656b7a83b,2026.04.20,新疆,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e60675000000001401c028,1,l1_per_post_mixed,21,,1.0,0.0,12,有的比我跑得快[笑哭R],,,,,,,761.0,,59ae39085e87e773f60991d0,2026.04.20,湖北,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e49b39000000001401e427,1,l1_per_post_mixed,22,,0.0,0.0,11,你解说的真逗[捂脸R],,,,,,,761.0,,65dc67b5000000000500d4a5,2026.04.19,广东,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4b3e3000000001401c00e,1,l1_per_post_mixed,23,1.0,6.0,0.0,17,整个帽子是怕它被晒黑吗[doge],,,,,,,761.0,,5c7fcf040000000016020105,2026.04.19,云南,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4c828000000001401b81a,1,l1_per_post_mixed,24,1.0,0.0,0.0,4,声音好听,,,,,,,761.0,,6244555f000000001000569e,2026.04.19,北京,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e90f92000000001401c810,1,l1_per_post_mixed,25,2.0,1.0,1.0,4,像章若楠,,,,,,,761.0,,62ffa67f000000001501d45e,2026.04.23,陕西,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e5e270000000001401c415,1,l1_per_post_mixed,26,0.0,4.0,0.0,15,主播讲的给这些机器人搞笑翻倍了,,,,,,,761.0,,661a72d00000000007005b00,2026.04.20,湖北,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4c658000000001401dc0a,1,l1_per_post_mixed,27,0.0,2.0,0.0,28,你好平静的对每个机器人蛐蛐[笑哭R][笑哭R][笑哭R],,,,,,,761.0,,56f8f5a44775a76840fe76e8,2026.04.19,安徽,"

"
batch2_anchor,69e46730000000001d0199c8,https://www.xiaohongshu.com/explore/69e46730000000001d0199c8?source=webshare&xhsshare=pc_web&xsec_token=ABNo_BFRrK-4aWK8jdQuDcfzqZMnMiFJ0tRzfs5N3w0uw=&xsec_source=pc_share,unknown,"

",69e4afb3000000001401a001,1,l1_per_post_mixed,28,2.0,0.0,0.0,10,去哪啊 还回来吃饭吗,,,,,,,761.0,,5b37350ee8ac2b0766643b44,2026.04.19,黑龙江,"

"
